Index;date;Taux
I01409Y Index;18/08/2020;-0.267
I01401Y Index;18/08/2020;-0.584
I01402Y Index;18/08/2020;-0.626
I01410Y Index;18/08/2020;-0.193
I01403Y Index;18/08/2020;-0.605
I01415Y Index;18/08/2020;0.086
I01420Y Index;18/08/2020;0.274
I01404Y Index;18/08/2020;-0.568
I01405Y Index;18/08/2020;-0.521
I01430Y Index;18/08/2020;0.522
I01406Y Index;18/08/2020;-0.475
I01403M Index;19/08/2020;-0.586
I01407Y Index;19/08/2020;-0.428
I01408Y Index;19/08/2020;-0.352
I01406M Index;19/08/2020;-0.603
I01409Y Index;19/08/2020;-0.277
I01401Y Index;19/08/2020;-0.584
I01402Y Index;19/08/2020;-0.623
I01410Y Index;19/08/2020;-0.203
I01403Y Index;19/08/2020;-0.607
I01415Y Index;19/08/2020;0.073
I01420Y Index;19/08/2020;0.26
I01404Y Index;19/08/2020;-0.572
I01405Y Index;19/08/2020;-0.527
I01430Y Index;19/08/2020;0.511
I01406Y Index;19/08/2020;-0.484
I01403M Index;20/08/2020;-0.585
I01407Y Index;20/08/2020;-0.447
I01408Y Index;20/08/2020;-0.369
I01406M Index;20/08/2020;-0.6
I01409Y Index;20/08/2020;-0.294
I01401Y Index;20/08/2020;-0.584
I01402Y Index;20/08/2020;-0.633
I01410Y Index;20/08/2020;-0.222
I01403Y Index;20/08/2020;-0.623
I01415Y Index;20/08/2020;0.054
I01420Y Index;20/08/2020;0.242
I01404Y Index;20/08/2020;-0.589
I01405Y Index;20/08/2020;-0.545
I01430Y Index;20/08/2020;0.491
I01406Y Index;20/08/2020;-0.504
I01403M Index;21/08/2020;-0.587
I01407Y Index;21/08/2020;-0.447
I01408Y Index;21/08/2020;-0.371
I01406M Index;21/08/2020;-0.598
I01409Y Index;21/08/2020;-0.296
I01401Y Index;21/08/2020;-0.589
I01402Y Index;21/08/2020;-0.636
I01410Y Index;21/08/2020;-0.222
I01403Y Index;21/08/2020;-0.627
I01415Y Index;21/08/2020;0.057
I01420Y Index;21/08/2020;0.244
I01404Y Index;21/08/2020;-0.595
I01405Y Index;21/08/2020;-0.547
I01430Y Index;21/08/2020;0.495
I01406Y Index;21/08/2020;-0.499
I01403M Index;24/08/2020;-0.581
I01407Y Index;24/08/2020;-0.438
I01408Y Index;24/08/2020;-0.361
I01406M Index;24/08/2020;-0.596
I01409Y Index;24/08/2020;-0.286
I01401Y Index;24/08/2020;-0.579
I01402Y Index;24/08/2020;-0.626
I01410Y Index;24/08/2020;-0.214
I01403Y Index;24/08/2020;-0.616
I01415Y Index;24/08/2020;0.064
I01420Y Index;24/08/2020;0.252
I01404Y Index;24/08/2020;-0.584
I01405Y Index;24/08/2020;-0.538
I01430Y Index;24/08/2020;0.503
I01406Y Index;24/08/2020;-0.491
I01403M Index;25/08/2020;-0.574
I01407Y Index;25/08/2020;-0.388
I01408Y Index;25/08/2020;-0.306
I01406M Index;25/08/2020;-0.596
I01409Y Index;25/08/2020;-0.228
I01401Y Index;25/08/2020;-0.573
I01402Y Index;25/08/2020;-0.595
I01410Y Index;25/08/2020;-0.155
I01403Y Index;25/08/2020;-0.582
I01415Y Index;25/08/2020;0.128
I01420Y Index;25/08/2020;0.316
I01404Y Index;25/08/2020;-0.549
I01405Y Index;25/08/2020;-0.498
I01430Y Index;25/08/2020;0.568
I01406Y Index;25/08/2020;-0.446
I01403M Index;26/08/2020;-0.565
I01407Y Index;26/08/2020;-0.384
I01408Y Index;26/08/2020;-0.298
I01406M Index;26/08/2020;-0.593
I01409Y Index;26/08/2020;-0.22
I01401Y Index;26/08/2020;-0.573
I01402Y Index;26/08/2020;-0.596
I01410Y Index;26/08/2020;-0.147
I01403Y Index;26/08/2020;-0.58
I01415Y Index;26/08/2020;0.136
I01420Y Index;26/08/2020;0.324
I01404Y Index;26/08/2020;-0.541
I01405Y Index;26/08/2020;-0.488
I01430Y Index;26/08/2020;0.576
I01406Y Index;26/08/2020;-0.436
I01403M Index;27/08/2020;-0.575
I01407Y Index;27/08/2020;-0.378
I01408Y Index;27/08/2020;-0.289
I01406M Index;27/08/2020;-0.591
I01409Y Index;27/08/2020;-0.206
I01401Y Index;27/08/2020;-0.572
I01402Y Index;27/08/2020;-0.595
I01410Y Index;27/08/2020;-0.133
I01403Y Index;27/08/2020;-0.579
I01415Y Index;27/08/2020;0.158
I01420Y Index;27/08/2020;0.351
I01404Y Index;27/08/2020;-0.545
I01405Y Index;27/08/2020;-0.489
I01430Y Index;27/08/2020;0.608
I01406Y Index;27/08/2020;-0.43
I01403M Index;28/08/2020;-0.573
I01407Y Index;28/08/2020;-0.378
I01408Y Index;28/08/2020;-0.286
I01406M Index;28/08/2020;-0.594
I01409Y Index;28/08/2020;-0.203
I01401Y Index;28/08/2020;-0.572
I01402Y Index;28/08/2020;-0.602
I01410Y Index;28/08/2020;-0.127
I01403Y Index;28/08/2020;-0.586
I01415Y Index;28/08/2020;0.165
I01420Y Index;28/08/2020;0.359
I01404Y Index;28/08/2020;-0.551
I01405Y Index;28/08/2020;-0.494
I01430Y Index;28/08/2020;0.62
I01406Y Index;28/08/2020;-0.434
I01403M Index;31/08/2020;-0.575
I01407Y Index;31/08/2020;-0.358
I01408Y Index;31/08/2020;-0.27
I01406M Index;31/08/2020;-0.593
I01409Y Index;31/08/2020;-0.188
I01401Y Index;31/08/2020;-0.577
I01402Y Index;31/08/2020;-0.597
I01410Y Index;31/08/2020;-0.113
I01403Y Index;31/08/2020;-0.578
I01415Y Index;31/08/2020;0.181
I01420Y Index;31/08/2020;0.377
I01404Y Index;31/08/2020;-0.539
I01405Y Index;31/08/2020;-0.479
I01430Y Index;31/08/2020;0.635
I01406Y Index;31/08/2020;-0.417
I01403M Index;01/09/2020;-0.572
I01407Y Index;01/09/2020;-0.384
I01408Y Index;01/09/2020;-0.293
I01406M Index;01/09/2020;-0.589
I01409Y Index;01/09/2020;-0.213
I01401Y Index;01/09/2020;-0.582
I01402Y Index;01/09/2020;-0.616
I01410Y Index;01/09/2020;-0.137
I01403Y Index;01/09/2020;-0.599
I01415Y Index;01/09/2020;0.152
I01420Y Index;01/09/2020;0.349
I01404Y Index;01/09/2020;-0.561
I01405Y Index;01/09/2020;-0.503
I01430Y Index;01/09/2020;0.607
I01406Y Index;01/09/2020;-0.443
I01403M Index;02/09/2020;-0.577
I01407Y Index;02/09/2020;-0.442
I01408Y Index;02/09/2020;-0.353
I01406M Index;02/09/2020;-0.594
I01409Y Index;02/09/2020;-0.277
I01401Y Index;02/09/2020;-0.593
I01402Y Index;02/09/2020;-0.636
I01410Y Index;02/09/2020;-0.202
I01403Y Index;02/09/2020;-0.637
I01415Y Index;02/09/2020;0.082
I01420Y Index;02/09/2020;0.279
I01404Y Index;02/09/2020;-0.608
I01405Y Index;02/09/2020;-0.553
I01430Y Index;02/09/2020;0.536
I01406Y Index;02/09/2020;-0.499
I01403M Index;03/09/2020;-0.582
I01407Y Index;03/09/2020;-0.456
I01408Y Index;03/09/2020;-0.369
I01406M Index;03/09/2020;-0.595
I01409Y Index;03/09/2020;-0.289
I01401Y Index;03/09/2020;-0.596
I01402Y Index;03/09/2020;-0.646
I01410Y Index;03/09/2020;-0.213
I01403Y Index;03/09/2020;-0.646
I01415Y Index;03/09/2020;0.066
I01420Y Index;03/09/2020;0.263
I01404Y Index;03/09/2020;-0.617
I01405Y Index;03/09/2020;-0.562
I01430Y Index;03/09/2020;0.519
I01406Y Index;03/09/2020;-0.509
I01403M Index;04/09/2020;-0.582
I01407Y Index;04/09/2020;-0.436
I01408Y Index;04/09/2020;-0.351
I01406M Index;04/09/2020;-0.591
I01409Y Index;04/09/2020;-0.268
I01401Y Index;04/09/2020;-0.587
I01402Y Index;04/09/2020;-0.639
I01410Y Index;04/09/2020;-0.194
I01403Y Index;04/09/2020;-0.629
I01415Y Index;04/09/2020;0.092
I01420Y Index;04/09/2020;0.286
I01404Y Index;04/09/2020;-0.598
I01405Y Index;04/09/2020;-0.545
I01430Y Index;04/09/2020;0.543
I01406Y Index;04/09/2020;-0.489
I01403M Index;07/09/2020;-0.581
I01407Y Index;07/09/2020;-0.428
I01408Y Index;07/09/2020;-0.34
I01406M Index;07/09/2020;-0.582
I01409Y Index;07/09/2020;-0.258
I01401Y Index;07/09/2020;-0.587
I01402Y Index;07/09/2020;-0.628
I01410Y Index;07/09/2020;-0.18
I01403Y Index;07/09/2020;-0.617
I01415Y Index;07/09/2020;0.116
I01420Y Index;07/09/2020;0.306
I01404Y Index;07/09/2020;-0.59
I01405Y Index;07/09/2020;-0.541
I01430Y Index;07/09/2020;0.561
I01406Y Index;07/09/2020;-0.485
I01403M Index;08/09/2020;-0.575
I01407Y Index;08/09/2020;-0.452
I01408Y Index;08/09/2020;-0.365
I01406M Index;08/09/2020;-0.583
I01409Y Index;08/09/2020;-0.287
I01401Y Index;08/09/2020;-0.593
I01402Y Index;08/09/2020;-0.639
I01410Y Index;08/09/2020;-0.211
I01403Y Index;08/09/2020;-0.627
I01415Y Index;08/09/2020;0.077
I01420Y Index;08/09/2020;0.266
I01404Y Index;08/09/2020;-0.601
I01405Y Index;08/09/2020;-0.556
I01430Y Index;08/09/2020;0.521
I01406Y Index;08/09/2020;-0.508
I01403M Index;09/09/2020;-0.58
I01407Y Index;09/09/2020;-0.423
I01408Y Index;09/09/2020;-0.336
I01406M Index;09/09/2020;-0.581
I01409Y Index;09/09/2020;-0.257
I01401Y Index;09/09/2020;-0.593
I01402Y Index;09/09/2020;-0.638
I01410Y Index;09/09/2020;-0.181
I01403Y Index;09/09/2020;-0.618
I01415Y Index;09/09/2020;0.109
I01420Y Index;09/09/2020;0.3
I01404Y Index;09/09/2020;-0.582
I01405Y Index;09/09/2020;-0.531
I01430Y Index;09/09/2020;0.554
I01406Y Index;09/09/2020;-0.481
I01403M Index;10/09/2020;-0.583
I01407Y Index;10/09/2020;-0.396
I01408Y Index;10/09/2020;-0.311
I01406M Index;10/09/2020;-0.585
I01409Y Index;10/09/2020;-0.234
I01401Y Index;10/09/2020;-0.589
I01402Y Index;10/09/2020;-0.609
I01410Y Index;10/09/2020;-0.157
I01403Y Index;10/09/2020;-0.591
I01415Y Index;10/09/2020;0.125
I01420Y Index;10/09/2020;0.312
I01404Y Index;10/09/2020;-0.557
I01405Y Index;10/09/2020;-0.502
I01430Y Index;10/09/2020;0.568
I01406Y Index;10/09/2020;-0.449
I01403M Index;11/09/2020;-0.582
I01407Y Index;11/09/2020;-0.438
I01408Y Index;11/09/2020;-0.358
I01406M Index;11/09/2020;-0.584
I01409Y Index;11/09/2020;-0.282
I01401Y Index;11/09/2020;-0.593
I01402Y Index;11/09/2020;-0.63
I01410Y Index;11/09/2020;-0.207
I01403Y Index;11/09/2020;-0.613
I01415Y Index;11/09/2020;0.076
I01420Y Index;11/09/2020;0.265
I01404Y Index;11/09/2020;-0.583
I01405Y Index;11/09/2020;-0.537
I01430Y Index;11/09/2020;0.521
I01406Y Index;11/09/2020;-0.492
I01403M Index;14/09/2020;-0.58
I01407Y Index;14/09/2020;-0.448
I01408Y Index;14/09/2020;-0.367
I01406M Index;14/09/2020;-0.58
I01409Y Index;14/09/2020;-0.293
I01401Y Index;14/09/2020;-0.594
I01402Y Index;14/09/2020;-0.635
I01410Y Index;14/09/2020;-0.216
I01403Y Index;14/09/2020;-0.622
I01415Y Index;14/09/2020;0.064
I01420Y Index;14/09/2020;0.255
I01404Y Index;14/09/2020;-0.589
I01405Y Index;14/09/2020;-0.539
I01430Y Index;14/09/2020;0.511
I01406Y Index;14/09/2020;-0.494
I01403M Index;15/09/2020;-0.586
I01407Y Index;15/09/2020;-0.452
I01408Y Index;15/09/2020;-0.373
I01406M Index;15/09/2020;-0.58
I01409Y Index;15/09/2020;-0.301
I01401Y Index;15/09/2020;-0.594
I01402Y Index;15/09/2020;-0.626
I01410Y Index;15/09/2020;-0.226
I01403Y Index;15/09/2020;-0.616
I01415Y Index;15/09/2020;0.056
I01420Y Index;15/09/2020;0.247
I01404Y Index;15/09/2020;-0.59
I01405Y Index;15/09/2020;-0.544
I01430Y Index;15/09/2020;0.503
I01406Y Index;15/09/2020;-0.499
I01403M Index;16/09/2020;-0.589
I01407Y Index;16/09/2020;-0.464
I01408Y Index;16/09/2020;-0.383
I01406M Index;16/09/2020;-0.584
I01409Y Index;16/09/2020;-0.312
I01401Y Index;16/09/2020;-0.596
I01402Y Index;16/09/2020;-0.636
I01410Y Index;16/09/2020;-0.238
I01403Y Index;16/09/2020;-0.628
I01415Y Index;16/09/2020;0.039
I01420Y Index;16/09/2020;0.23
I01404Y Index;16/09/2020;-0.598
I01405Y Index;16/09/2020;-0.55
I01430Y Index;16/09/2020;0.485
I01406Y Index;16/09/2020;-0.506
I01403M Index;17/09/2020;-0.591
I01407Y Index;17/09/2020;-0.481
I01408Y Index;17/09/2020;-0.401
I01406M Index;17/09/2020;-0.584
I01409Y Index;17/09/2020;-0.327
I01401Y Index;17/09/2020;-0.599
I01402Y Index;17/09/2020;-0.648
I01410Y Index;17/09/2020;-0.246
I01403Y Index;17/09/2020;-0.643
I01415Y Index;17/09/2020;0.027
I01420Y Index;17/09/2020;0.223
I01404Y Index;17/09/2020;-0.617
I01405Y Index;17/09/2020;-0.569
I01430Y Index;17/09/2020;0.478
I01406Y Index;17/09/2020;-0.523
I01403M Index;18/09/2020;-0.597
I01407Y Index;18/09/2020;-0.469
I01408Y Index;18/09/2020;-0.387
I01406M Index;18/09/2020;-0.589
I01409Y Index;18/09/2020;-0.313
I01401Y Index;18/09/2020;-0.591
I01402Y Index;18/09/2020;-0.649
I01410Y Index;18/09/2020;-0.238
I01403Y Index;18/09/2020;-0.644
I01415Y Index;18/09/2020;0.036
I01420Y Index;18/09/2020;0.229
I01404Y Index;18/09/2020;-0.619
I01405Y Index;18/09/2020;-0.566
I01430Y Index;18/09/2020;0.483
I01406Y Index;18/09/2020;-0.512
I01403M Index;21/09/2020;-0.589
I01407Y Index;21/09/2020;-0.498
I01408Y Index;21/09/2020;-0.416
I01406M Index;21/09/2020;-0.595
I01409Y Index;21/09/2020;-0.343
I01401Y Index;21/09/2020;-0.601
I01402Y Index;21/09/2020;-0.666
I01410Y Index;21/09/2020;-0.269
I01403Y Index;21/09/2020;-0.664
I01415Y Index;21/09/2020;-0.006
I01420Y Index;21/09/2020;0.183
I01404Y Index;21/09/2020;-0.643
I01405Y Index;21/09/2020;-0.595
I01430Y Index;21/09/2020;0.432
I01406Y Index;21/09/2020;-0.547
I01403M Index;22/09/2020;-0.593
I01407Y Index;22/09/2020;-0.484
I01408Y Index;22/09/2020;-0.403
I01406M Index;22/09/2020;-0.596
I01409Y Index;22/09/2020;-0.327
I01401Y Index;22/09/2020;-0.601
I01402Y Index;22/09/2020;-0.661
I01410Y Index;22/09/2020;-0.253
I01403Y Index;22/09/2020;-0.657
I01415Y Index;22/09/2020;0.016
I01420Y Index;22/09/2020;0.207
I01404Y Index;22/09/2020;-0.633
I01405Y Index;22/09/2020;-0.583
I01430Y Index;22/09/2020;0.459
I01406Y Index;22/09/2020;-0.53
I01403M Index;23/09/2020;-0.595
I01407Y Index;23/09/2020;-0.486
I01408Y Index;23/09/2020;-0.405
I01406M Index;23/09/2020;-0.597
I01409Y Index;23/09/2020;-0.331
I01401Y Index;23/09/2020;-0.604
I01402Y Index;23/09/2020;-0.657
I01410Y Index;23/09/2020;-0.257
I01403Y Index;23/09/2020;-0.655
I01415Y Index;23/09/2020;0.016
I01420Y Index;23/09/2020;0.207
I01404Y Index;23/09/2020;-0.63
I01405Y Index;23/09/2020;-0.579
I01430Y Index;23/09/2020;0.46
I01406Y Index;23/09/2020;-0.528
I01403M Index;24/09/2020;-0.605
I01407Y Index;24/09/2020;-0.477
I01408Y Index;24/09/2020;-0.408
I01406M Index;24/09/2020;-0.608
I01409Y Index;24/09/2020;-0.328
I01401Y Index;24/09/2020;-0.609
I01402Y Index;24/09/2020;-0.654
I01410Y Index;24/09/2020;-0.249
I01403Y Index;24/09/2020;-0.645
I01415Y Index;24/09/2020;0.022
I01420Y Index;24/09/2020;0.218
I01404Y Index;24/09/2020;-0.618
I01405Y Index;24/09/2020;-0.569
I01430Y Index;24/09/2020;0.476
I01406Y Index;24/09/2020;-0.519
I01403M Index;25/09/2020;-0.609
I01407Y Index;25/09/2020;-0.49
I01408Y Index;25/09/2020;-0.412
I01406M Index;25/09/2020;-0.607
I01409Y Index;25/09/2020;-0.339
I01401Y Index;25/09/2020;-0.615
I01402Y Index;25/09/2020;-0.662
I01410Y Index;25/09/2020;-0.266
I01403Y Index;25/09/2020;-0.655
I01415Y Index;25/09/2020;0.004
I01420Y Index;25/09/2020;0.194
I01404Y Index;25/09/2020;-0.629
I01405Y Index;25/09/2020;-0.58
I01430Y Index;25/09/2020;0.436
I01406Y Index;25/09/2020;-0.532
I01403M Index;28/09/2020;-0.607
I01407Y Index;28/09/2020;-0.491
I01408Y Index;28/09/2020;-0.412
I01406M Index;28/09/2020;-0.608
I01409Y Index;28/09/2020;-0.338
I01401Y Index;28/09/2020;-0.619
I01402Y Index;28/09/2020;-0.662
I01410Y Index;28/09/2020;-0.264
I01403Y Index;28/09/2020;-0.652
I01415Y Index;28/09/2020;0.005
I01420Y Index;28/09/2020;0.195
I01404Y Index;28/09/2020;-0.628
I01405Y Index;28/09/2020;-0.582
I01430Y Index;28/09/2020;0.438
I01406Y Index;28/09/2020;-0.533
I01403M Index;29/09/2020;-0.647
I01407Y Index;29/09/2020;-0.502
I01408Y Index;29/09/2020;-0.425
I01406M Index;29/09/2020;-0.608
I01409Y Index;29/09/2020;-0.352
I01401Y Index;29/09/2020;-0.62
I01402Y Index;29/09/2020;-0.678
I01410Y Index;29/09/2020;-0.279
I01403Y Index;29/09/2020;-0.663
I01415Y Index;29/09/2020;-0.012
I01420Y Index;29/09/2020;0.178
I01404Y Index;29/09/2020;-0.638
I01405Y Index;29/09/2020;-0.595
I01430Y Index;29/09/2020;0.419
I01406Y Index;29/09/2020;-0.545
I01403M Index;30/09/2020;-0.65
I01407Y Index;30/09/2020;-0.481
I01408Y Index;30/09/2020;-0.401
I01406M Index;30/09/2020;-0.607
I01409Y Index;30/09/2020;-0.328
I01401Y Index;30/09/2020;-0.624
I01402Y Index;30/09/2020;-0.656
I01410Y Index;30/09/2020;-0.255
I01403Y Index;30/09/2020;-0.641
I01415Y Index;30/09/2020;0.016
I01420Y Index;30/09/2020;0.205
I01404Y Index;30/09/2020;-0.619
I01405Y Index;30/09/2020;-0.573
I01430Y Index;30/09/2020;0.447
I01406Y Index;30/09/2020;-0.523
I01403M Index;01/10/2020;-0.647
I01407Y Index;01/10/2020;-0.498
I01408Y Index;01/10/2020;-0.417
I01406M Index;01/10/2020;-0.609
I01409Y Index;01/10/2020;-0.344
I01401Y Index;01/10/2020;-0.623
I01402Y Index;01/10/2020;-0.665
I01410Y Index;01/10/2020;-0.269
I01403Y Index;01/10/2020;-0.654
I01415Y Index;01/10/2020;0.001
I01420Y Index;01/10/2020;0.188
I01404Y Index;01/10/2020;-0.633
I01405Y Index;01/10/2020;-0.589
I01430Y Index;01/10/2020;0.434
I01406Y Index;01/10/2020;-0.541
I01403M Index;02/10/2020;-0.642
I01407Y Index;02/10/2020;-0.503
I01408Y Index;02/10/2020;-0.422
I01406M Index;02/10/2020;-0.607
I01409Y Index;02/10/2020;-0.348
I01401Y Index;02/10/2020;-0.625
I01402Y Index;02/10/2020;-0.672
I01410Y Index;02/10/2020;-0.273
I01403Y Index;02/10/2020;-0.66
I01415Y Index;02/10/2020;-0.002
I01420Y Index;02/10/2020;0.185
I01404Y Index;02/10/2020;-0.637
I01405Y Index;02/10/2020;-0.592
I01430Y Index;02/10/2020;0.432
I01406Y Index;02/10/2020;-0.543
I01403M Index;05/10/2020;-0.644
I01407Y Index;05/10/2020;-0.479
I01408Y Index;05/10/2020;-0.403
I01406M Index;05/10/2020;-0.611
I01409Y Index;05/10/2020;-0.331
I01401Y Index;05/10/2020;-0.635
I01402Y Index;05/10/2020;-0.666
I01410Y Index;05/10/2020;-0.257
I01403Y Index;05/10/2020;-0.652
I01415Y Index;05/10/2020;0.013
I01420Y Index;05/10/2020;0.203
I01404Y Index;05/10/2020;-0.624
I01405Y Index;05/10/2020;-0.572
I01430Y Index;05/10/2020;0.452
I01406Y Index;05/10/2020;-0.519
I01403M Index;06/10/2020;-0.643
I01407Y Index;06/10/2020;-0.486
I01408Y Index;06/10/2020;-0.407
I01406M Index;06/10/2020;-0.619
I01409Y Index;06/10/2020;-0.333
I01401Y Index;06/10/2020;-0.637
I01402Y Index;06/10/2020;-0.674
I01410Y Index;06/10/2020;-0.258
I01403Y Index;06/10/2020;-0.659
I01415Y Index;06/10/2020;0.013
I01420Y Index;06/10/2020;0.202
I01404Y Index;06/10/2020;-0.63
I01405Y Index;06/10/2020;-0.578
I01430Y Index;06/10/2020;0.448
I01406Y Index;06/10/2020;-0.525
I01403M Index;07/10/2020;-0.646
I01407Y Index;07/10/2020;-0.474
I01408Y Index;07/10/2020;-0.395
I01406M Index;07/10/2020;-0.623
I01409Y Index;07/10/2020;-0.318
I01401Y Index;07/10/2020;-0.638
I01402Y Index;07/10/2020;-0.668
I01410Y Index;07/10/2020;-0.241
I01403Y Index;07/10/2020;-0.651
I01415Y Index;07/10/2020;0.03
I01420Y Index;07/10/2020;0.223
I01404Y Index;07/10/2020;-0.619
I01405Y Index;07/10/2020;-0.566
I01430Y Index;07/10/2020;0.473
I01406Y Index;07/10/2020;-0.514
I01403M Index;08/10/2020;-0.65
I01407Y Index;08/10/2020;-0.499
I01408Y Index;08/10/2020;-0.421
I01406M Index;08/10/2020;-0.624
I01409Y Index;08/10/2020;-0.347
I01401Y Index;08/10/2020;-0.641
I01402Y Index;08/10/2020;-0.678
I01410Y Index;08/10/2020;-0.27
I01403Y Index;08/10/2020;-0.664
I01415Y Index;08/10/2020;0.001
I01420Y Index;08/10/2020;0.193
I01404Y Index;08/10/2020;-0.632
I01405Y Index;08/10/2020;-0.584
I01430Y Index;08/10/2020;0.442
I01406Y Index;08/10/2020;-0.539
I01403M Index;09/10/2020;-0.654
I01407Y Index;09/10/2020;-0.511
I01408Y Index;09/10/2020;-0.434
I01406M Index;09/10/2020;-0.635
I01409Y Index;09/10/2020;-0.361
I01401Y Index;09/10/2020;-0.647
I01402Y Index;09/10/2020;-0.691
I01410Y Index;09/10/2020;-0.283
I01403Y Index;09/10/2020;-0.68
I01415Y Index;09/10/2020;-0.005
I01420Y Index;09/10/2020;0.186
I01404Y Index;09/10/2020;-0.65
I01405Y Index;09/10/2020;-0.599
I01430Y Index;09/10/2020;0.427
I01406Y Index;09/10/2020;-0.549
I01403M Index;12/10/2020;-0.658
I01407Y Index;12/10/2020;-0.52
I01408Y Index;12/10/2020;-0.443
I01406M Index;12/10/2020;-0.647
I01409Y Index;12/10/2020;-0.37
I01401Y Index;12/10/2020;-0.655
I01410Y Index;12/10/2020;-0.294
I01402Y Index;12/10/2020;-0.699
I01415Y Index;12/10/2020;-0.023
I01403Y Index;12/10/2020;-0.686
I01420Y Index;12/10/2020;0.171
I01404Y Index;12/10/2020;-0.653
I01430Y Index;12/10/2020;0.415
I01405Y Index;12/10/2020;-0.603
I01406Y Index;12/10/2020;-0.556
I01407Y Index;13/10/2020;-0.529
I01403M Index;13/10/2020;-0.67
I01406M Index;13/10/2020;-0.659
I01408Y Index;13/10/2020;-0.451
I01401Y Index;13/10/2020;-0.645
I01409Y Index;13/10/2020;-0.379
I01402Y Index;13/10/2020;-0.703
I01410Y Index;13/10/2020;-0.304
I01403Y Index;13/10/2020;-0.693
I01415Y Index;13/10/2020;-0.036
I01404Y Index;13/10/2020;-0.662
I01420Y Index;13/10/2020;0.158
I01405Y Index;13/10/2020;-0.613
I01430Y Index;13/10/2020;0.4
I01406Y Index;13/10/2020;-0.568
I01403M Index;14/10/2020;-0.676
I01407Y Index;14/10/2020;-0.544
I01406M Index;14/10/2020;-0.667
I01408Y Index;14/10/2020;-0.465
I01401Y Index;14/10/2020;-0.65
I01409Y Index;14/10/2020;-0.392
I01402Y Index;14/10/2020;-0.711
I01410Y Index;14/10/2020;-0.319
I01403Y Index;14/10/2020;-0.702
I01404Y Index;14/10/2020;-0.674
I01415Y Index;14/10/2020;-0.051
I01420Y Index;14/10/2020;0.14
I01405Y Index;14/10/2020;-0.628
I01430Y Index;14/10/2020;0.383
I01406Y Index;14/10/2020;-0.584
I01407Y Index;15/10/2020;-0.567
I01403M Index;15/10/2020;-0.681
I01408Y Index;15/10/2020;-0.485
I01406M Index;15/10/2020;-0.668
I01409Y Index;15/10/2020;-0.414
I01401Y Index;15/10/2020;-0.653
I01410Y Index;15/10/2020;-0.341
I01402Y Index;15/10/2020;-0.718
I01415Y Index;15/10/2020;-0.078
I01403Y Index;15/10/2020;-0.713
I01420Y Index;15/10/2020;0.112
I01404Y Index;15/10/2020;-0.69
I01430Y Index;15/10/2020;0.351
I01405Y Index;15/10/2020;-0.646
I01406Y Index;15/10/2020;-0.601
I01407Y Index;16/10/2020;-0.573
I01403M Index;16/10/2020;-0.685
I01408Y Index;16/10/2020;-0.499
I01406M Index;16/10/2020;-0.671
I01409Y Index;16/10/2020;-0.427
I01401Y Index;16/10/2020;-0.66
I01410Y Index;16/10/2020;-0.355
I01402Y Index;16/10/2020;-0.726
I01415Y Index;16/10/2020;-0.087
I01403Y Index;16/10/2020;-0.723
I01420Y Index;16/10/2020;0.106
I01404Y Index;16/10/2020;-0.701
I01430Y Index;16/10/2020;0.344
I01405Y Index;16/10/2020;-0.656
I01406Y Index;16/10/2020;-0.612
I01407Y Index;19/10/2020;-0.57
I01403M Index;19/10/2020;-0.695
I01406M Index;19/10/2020;-0.674
I01408Y Index;19/10/2020;-0.496
I01409Y Index;19/10/2020;-0.421
I01401Y Index;19/10/2020;-0.66
I01410Y Index;19/10/2020;-0.349
I01402Y Index;19/10/2020;-0.729
I01415Y Index;19/10/2020;-0.078
